date,y_test,y_pred,label,predicted_label
2021-12-07,5234.549804687499,5294.725682708554,Actual,Predicted
2021-12-08,5360.39990234375,5341.780190861656,Actual,Predicted
2021-12-09,5479.89990234375,5448.218650333527,Actual,Predicted
2021-12-10,5353.9501953125,5395.168226923412,Actual,Predicted
2021-12-13,5295.950195312499,5336.7743456241,Actual,Predicted
2021-12-14,5326.0,5326.423296269653,Actual,Predicted
2021-12-15,5320.0,5393.579675881343,Actual,Predicted
2021-12-16,5268.4501953125,5338.5345155382765,Actual,Predicted
2021-12-17,5201.60009765625,5295.716517951051,Actual,Predicted
2021-12-20,5141.9501953125,5200.582770046334,Actual,Predicted
2021-12-21,5119.9501953125,5185.559728463902,Actual,Predicted
2021-12-22,5240.0,5146.306301182657,Actual,Predicted
2021-12-23,5241.9501953125,5332.3027525526995,Actual,Predicted
2021-12-24,5180.0498046875,5263.337343348936,Actual,Predicted
2021-12-27,5101.7998046875,5193.1267999577985,Actual,Predicted
2021-12-28,5087.7001953125,5065.246551212858,Actual,Predicted
2021-12-29,5045.60009765625,5087.206966660593,Actual,Predicted
2021-12-30,5126.39990234375,5108.852394896145,Actual,Predicted
2021-12-31,5450.0,5202.918081033284,Actual,Predicted
2022-01-03,5299.0,5426.7907218578375,Actual,Predicted
2022-01-04,5374.89990234375,5332.448139387466,Actual,Predicted
2022-01-05,5225.0,5343.631356122849,Actual,Predicted
2022-01-06,5175.9501953125,5281.858709573779,Actual,Predicted
2022-01-07,5154.000000000001,5227.873103499877,Actual,Predicted
2022-01-10,5143.0,5209.680382432177,Actual,Predicted
2022-01-11,5171.4501953125,5185.780322640238,Actual,Predicted
2022-01-12,5207.89990234375,5240.475300588168,Actual,Predicted
2022-01-13,5213.60009765625,5221.118755857684,Actual,Predicted
2022-01-14,5201.9501953125,5276.155757938599,Actual,Predicted
2022-01-17,5167.75,5215.646046957807,Actual,Predicted
2022-01-18,5100.0,5128.476193352801,Actual,Predicted
2022-01-19,5091.0498046875,5117.0700402186885,Actual,Predicted
2022-01-20,5098.2001953125,5126.015494767788,Actual,Predicted
2022-01-21,5115.000000000001,5149.835365089411,Actual,Predicted
2022-01-24,5081.9501953125,5152.134987394543,Actual,Predicted
2022-01-25,5066.250000000001,5126.671396130364,Actual,Predicted
2022-01-27,5062.14990234375,5109.459338651456,Actual,Predicted
2022-01-28,5153.9501953125,5125.481436451101,Actual,Predicted
2022-01-31,5127.10009765625,5170.700514539307,Actual,Predicted
2022-02-01,5150.0,5109.70104979142,Actual,Predicted
2022-02-02,5163.549804687501,5139.274973290664,Actual,Predicted
2022-02-03,5115.0498046875,5163.42833728612,Actual,Predicted
2022-02-04,5097.89990234375,5163.239328047369,Actual,Predicted
2022-02-07,5101.2001953125,5152.5004649238645,Actual,Predicted
2022-02-08,5085.39990234375,5131.396544695598,Actual,Predicted
2022-02-09,5080.0,5084.775833182224,Actual,Predicted
2022-02-10,5000.0498046875,5081.476985004533,Actual,Predicted
2022-02-11,4958.25,5005.60122722378,Actual,Predicted
2022-02-15,4879.9501953125,4985.257021747215,Actual,Predicted
2022-02-16,4812.9501953125,4863.870717517885,Actual,Predicted
2022-02-17,4762.0498046875,4835.349529343675,Actual,Predicted
2022-02-18,4699.0,4721.047494526981,Actual,Predicted
2022-02-21,4671.35009765625,4746.230579534977,Actual,Predicted
2022-02-22,4580.0,4651.536670424074,Actual,Predicted
2022-02-23,4663.7001953125,4654.04786646103,Actual,Predicted
2022-02-24,4583.2001953125,4717.401491025066,Actual,Predicted
2022-02-25,4644.4501953125,4620.735195968367,Actual,Predicted
2022-02-28,4627.899902343749,4698.343544496553,Actual,Predicted
2022-03-02,4576.2001953125,4673.738326889741,Actual,Predicted
2022-03-03,4600.0,4639.381297801202,Actual,Predicted
2022-03-04,4543.0498046875,4641.834002942579,Actual,Predicted
2022-03-07,4490.0,4584.367309374081,Actual,Predicted
2022-03-08,4499.4501953125,4504.65265576516,Actual,Predicted
2022-03-09,4539.5498046875,4560.300284029576,Actual,Predicted
2022-03-10,4582.39990234375,4566.024759019053,Actual,Predicted
2022-03-11,4646.0,4645.8575308403415,Actual,Predicted
2022-03-14,4447.9501953125,4472.476850713639,Actual,Predicted
2022-03-15,4339.9501953125,4348.559374286643,Actual,Predicted
2022-03-16,4389.89990234375,4399.430895279058,Actual,Predicted
2022-03-17,4395.0,4406.549214130946,Actual,Predicted
2022-03-21,4390.60009765625,4442.831229768035,Actual,Predicted
2022-03-22,4365.000000000001,4446.521239263599,Actual,Predicted
2022-03-23,4303.2001953125,4372.055505344344,Actual,Predicted
2022-03-24,4303.2001953125,4354.551635801495,Actual,Predicted
2022-03-25,4299.0,4345.503703746966,Actual,Predicted
2022-03-28,4230.0,4309.779885355869,Actual,Predicted
2022-03-29,4144.64990234375,4237.824898375295,Actual,Predicted
2022-03-30,4104.0,4118.677263375092,Actual,Predicted
2022-03-31,4074.8999023437495,4077.5572162045955,Actual,Predicted
2022-04-01,4205.0,4068.6648395799944,Actual,Predicted
2022-04-04,4485.0,4276.63404614799,Actual,Predicted
2022-04-05,4506.10009765625,4463.5795650663,Actual,Predicted
2022-04-06,4510.5,4522.632693570565,Actual,Predicted
2022-04-07,4430.2998046875,4518.900102748542,Actual,Predicted
2022-04-08,4412.2001953125,4437.790571775028,Actual,Predicted
2022-04-11,4476.649902343751,4516.976490150281,Actual,Predicted
2022-04-12,4379.0,4463.328676350095,Actual,Predicted
2022-04-13,4343.9501953125,4385.666547674185,Actual,Predicted
2022-04-18,4317.9501953125,4374.035394994529,Actual,Predicted
2022-04-19,4340.0,4350.987442465954,Actual,Predicted
2022-04-20,4393.89990234375,4303.098130891519,Actual,Predicted
2022-04-21,4306.7998046875,4365.1543796742635,Actual,Predicted
2022-04-22,4289.64990234375,4310.733394325357,Actual,Predicted
2022-04-25,4350.0498046875,4267.818769748315,Actual,Predicted
2022-04-26,4445.0,4350.001679275219,Actual,Predicted
2022-04-27,4485.7001953125,4505.02667139629,Actual,Predicted
2022-04-28,4494.5498046875,4557.177665540003,Actual,Predicted
2022-04-29,4549.60009765625,4576.480471133527,Actual,Predicted
2022-05-04,4435.0,4536.248417970025,Actual,Predicted
2022-05-05,4469.75,4512.89938228545,Actual,Predicted
2022-05-06,4375.75,4553.227442855361,Actual,Predicted
2022-05-09,4437.049804687501,4427.611400403266,Actual,Predicted
2022-05-10,4425.0,4469.9671799978205,Actual,Predicted
2022-05-11,4401.7998046875,4447.26325866268,Actual,Predicted
2022-05-12,4326.4501953125,4445.542521028211,Actual,Predicted
2022-05-13,4465.0,4387.131163375256,Actual,Predicted
2022-05-16,4420.0,4487.35109119465,Actual,Predicted
2022-05-17,4615.0,4439.221442356289,Actual,Predicted
2022-05-18,4560.0,4653.47841200972,Actual,Predicted
2022-05-19,4455.5,4538.772776722179,Actual,Predicted
2022-05-20,4380.25,4449.507029538942,Actual,Predicted
2022-05-23,4442.0498046875,4460.373278110268,Actual,Predicted
2022-05-24,4391.9501953125,4473.131658792893,Actual,Predicted
2022-05-25,4359.39990234375,4434.599033869835,Actual,Predicted
2022-05-26,4249.7001953125,4338.242387557642,Actual,Predicted
2022-05-27,4277.14990234375,4284.479380363443,Actual,Predicted
2022-05-30,4280.5498046875,4307.736904731987,Actual,Predicted
2022-05-31,4298.0,4291.763822284822,Actual,Predicted
2022-06-01,4350.0,4330.399452912403,Actual,Predicted
2022-06-02,4402.2001953125,4398.099331751429,Actual,Predicted
2022-06-03,4382.7001953125,4407.128446510573,Actual,Predicted
2022-06-06,4374.0498046875,4389.732784344753,Actual,Predicted
2022-06-07,4377.0,4422.149307960268,Actual,Predicted
2022-06-08,4439.60009765625,4418.9389182879,Actual,Predicted
2022-06-09,4371.4501953125,4461.055713047887,Actual,Predicted
2022-06-10,4368.60009765625,4347.824951304239,Actual,Predicted
2022-06-13,4240.60009765625,4328.50088235668,Actual,Predicted
2022-06-14,4159.75,4222.529455559264,Actual,Predicted
2022-06-15,4222.2998046875,4167.0966400082425,Actual,Predicted
2022-06-16,4184.89990234375,4207.556840759671,Actual,Predicted
2022-06-17,4016.0,4091.559460734649,Actual,Predicted
2022-06-20,4009.64990234375,4069.8947401372134,Actual,Predicted
2022-06-21,4011.1499023437505,4049.9445544141927,Actual,Predicted
2022-06-22,4011.0000000000005,4047.7814973599307,Actual,Predicted
2022-06-23,4014.6999511718745,4066.5530510076487,Actual,Predicted
2022-06-24,4138.60009765625,4089.3605371464582,Actual,Predicted
2022-06-27,4100.0,4131.399089015507,Actual,Predicted
2022-06-28,4099.5,4166.520221349437,Actual,Predicted
2022-06-29,4115.0,4125.271378529877,Actual,Predicted
2022-06-30,4384.7001953125,4167.567362980581,Actual,Predicted
2022-07-01,4194.25,4278.162499832432,Actual,Predicted
2022-07-04,4255.0,4216.172611623595,Actual,Predicted
2022-07-05,4476.5,4292.489596323195,Actual,Predicted
2022-07-06,4327.7001953125,4384.81987768433,Actual,Predicted
2022-07-07,4384.7998046875,4364.192898514607,Actual,Predicted
2022-07-08,4299.35009765625,4351.949653312588,Actual,Predicted
2022-07-11,4313.75,4335.384263319534,Actual,Predicted
2022-07-12,4312.89990234375,4367.698668416727,Actual,Predicted
2022-07-13,4341.9501953125,4355.949907393828,Actual,Predicted
2022-07-14,4340.0,4357.740653576971,Actual,Predicted
2022-07-15,4398.7998046875,4260.849246587733,Actual,Predicted
2022-07-18,4258.35009765625,4266.464272926203,Actual,Predicted
2022-07-19,4299.0,4303.6425369583185,Actual,Predicted
2022-07-20,4478.10009765625,4350.500599994149,Actual,Predicted
2022-07-21,4415.60009765625,4505.344939958856,Actual,Predicted
2022-07-22,4434.4501953125,4468.673360165622,Actual,Predicted
2022-07-25,4483.9501953125,4516.85902792147,Actual,Predicted
2022-07-26,4339.4501953125,4430.177318313486,Actual,Predicted
2022-07-27,4369.85009765625,4353.441109074221,Actual,Predicted
2022-07-28,4410.0,4435.987390712286,Actual,Predicted
2022-07-29,4488.0,4463.571524869193,Actual,Predicted
2022-08-01,4467.7001953125,4514.121009223645,Actual,Predicted
2022-08-02,4440.0,4443.023100418159,Actual,Predicted
2022-08-03,4448.5498046875,4466.454853941699,Actual,Predicted
2022-08-04,4489.10009765625,4510.3097431527685,Actual,Predicted
2022-08-05,4486.0,4497.480977057126,Actual,Predicted
2022-08-08,4442.5,4490.018277611893,Actual,Predicted
2022-08-10,4474.89990234375,4473.500578439339,Actual,Predicted
2022-08-11,4445.5498046875,4478.8147999006915,Actual,Predicted
2022-08-12,4386.850097656251,4401.695482488958,Actual,Predicted
2022-08-16,4425.0,4427.14829154827,Actual,Predicted
2022-08-17,4410.0,4458.968036841256,Actual,Predicted
2022-08-18,4440.0,4445.349535593011,Actual,Predicted
2022-08-19,4409.2998046875,4422.030388896185,Actual,Predicted
2022-08-22,4379.35009765625,4422.994989379989,Actual,Predicted
2022-08-23,4359.7001953125,4388.515573585402,Actual,Predicted
2022-08-24,4335.0,4341.378969857507,Actual,Predicted
2022-08-25,4262.35009765625,4298.439821623744,Actual,Predicted
2022-08-26,4230.0,4278.66947654149,Actual,Predicted
2022-08-29,4213.9501953125,4241.760216406666,Actual,Predicted
2022-08-30,4235.0,4225.223343917164,Actual,Predicted
2022-09-01,4272.9501953125,4268.739580405325,Actual,Predicted
2022-09-02,4254.35009765625,4322.4752788168325,Actual,Predicted
2022-09-05,4280.0,4280.4111505125,Actual,Predicted
2022-09-06,4338.35009765625,4338.609409563937,Actual,Predicted
2022-09-07,4321.14990234375,4374.3994561064355,Actual,Predicted
2022-09-08,4319.749999999999,4362.679347034343,Actual,Predicted
2022-09-09,4299.75,4351.548781925466,Actual,Predicted
2022-09-12,4294.0,4347.46432973411,Actual,Predicted
2022-09-13,4310.0,4309.909193063378,Actual,Predicted
2022-09-14,4322.4501953125,4366.137802913683,Actual,Predicted
2022-09-15,4359.2998046875,4325.464100451198,Actual,Predicted
2022-09-16,4320.7001953125,4358.62252525241,Actual,Predicted
2022-09-19,4266.0,4216.249296706299,Actual,Predicted
2022-09-20,4108.0,4150.2372755304605,Actual,Predicted
2022-09-21,4110.5,4156.506717173333,Actual,Predicted
2022-09-22,4111.89990234375,4165.849501045381,Actual,Predicted
2022-09-23,4111.2998046875,4170.272195415919,Actual,Predicted
2022-09-26,4064.050048828125,4168.04523700607,Actual,Predicted
2022-09-27,4026.199951171875,4078.4382095781657,Actual,Predicted
2022-09-28,3968.6999511718745,4000.167402826958,Actual,Predicted
2022-09-29,4042.9999999999995,4023.168471199821,Actual,Predicted
2022-09-30,4147.89990234375,4071.6217688627007,Actual,Predicted
2022-10-03,4170.0,4164.954458191444,Actual,Predicted
2022-10-04,4216.5,4235.089415330377,Actual,Predicted
2022-10-06,4352.5,4276.930462422185,Actual,Predicted
2022-10-07,4310.64990234375,4437.650470525115,Actual,Predicted
2022-10-10,4250.0,4334.018574746376,Actual,Predicted
2022-10-11,4251.9501953125,4301.648631123297,Actual,Predicted
2022-10-12,4204.0498046875,4294.698556116901,Actual,Predicted
2022-10-13,4198.5498046875,4207.050561133144,Actual,Predicted
2022-10-14,4151.35009765625,4192.764899617576,Actual,Predicted
2022-10-17,4165.100097656251,4182.199644820855,Actual,Predicted
2022-10-18,4192.9501953125,4211.667237821143,Actual,Predicted
2022-10-19,4145.64990234375,4156.467819737374,Actual,Predicted
2022-10-20,4095.0,4049.337247153245,Actual,Predicted
2022-10-21,4123.0,4143.00991535399,Actual,Predicted
2022-10-24,4080.25,4052.2794886354163,Actual,Predicted
2022-10-25,4026.199951171875,4102.924345525684,Actual,Predicted
2022-10-27,4051.5000000000005,4076.8285563587206,Actual,Predicted
2022-10-28,4049.800048828125,4110.476418505013,Actual,Predicted
2022-10-31,4103.85009765625,4087.5617578325373,Actual,Predicted
2022-11-01,4110.0,4115.315888827262,Actual,Predicted
2022-11-02,4270.0,4175.383185912115,Actual,Predicted
2022-11-03,4245.64990234375,4323.452637093434,Actual,Predicted
2022-11-04,4270.0,4284.932813872811,Actual,Predicted
2022-11-07,4256.9501953125,4310.712107513703,Actual,Predicted
2022-11-09,4230.0,4294.952814507206,Actual,Predicted
2022-11-10,4238.9501953125,4285.175351100094,Actual,Predicted
2022-11-11,4246.4501953125,4286.584860326628,Actual,Predicted
2022-11-14,4378.64990234375,4276.2330043292095,Actual,Predicted
2022-11-15,4357.89990234375,4454.020790032951,Actual,Predicted
2022-11-16,4339.85009765625,4394.8765486317025,Actual,Predicted
2022-11-17,4305.60009765625,4337.460562357468,Actual,Predicted
2022-11-18,4249.2001953125,4296.488590656043,Actual,Predicted
2022-11-21,4249.10009765625,4241.545050925534,Actual,Predicted
2022-11-22,4236.25,4298.234007037226,Actual,Predicted
2022-11-23,4242.7998046875,4214.488589317307,Actual,Predicted
2022-11-24,4215.9501953125,4175.150361388484,Actual,Predicted
2022-11-25,4136.14990234375,4142.339951708657,Actual,Predicted
2022-11-28,4147.9501953125,4108.694550119148,Actual,Predicted
2022-11-29,4116.39990234375,4128.702494126441,Actual,Predicted
2022-11-30,4193.4501953125,4132.745026103742,Actual,Predicted
2022-12-01,4227.2998046875,4233.036334500203,Actual,Predicted
2022-12-02,4201.7001953125,4217.537862050297,Actual,Predicted
2022-12-05,4200.0,4265.068837207001,Actual,Predicted
2022-12-06,4145.60009765625,4185.854265711165,Actual,Predicted
2022-12-07,4218.7001953125,4157.553653939914,Actual,Predicted
2022-12-08,4192.10009765625,4237.298216742116,Actual,Predicted
2022-12-09,4216.0,4258.174704293317,Actual,Predicted
2022-12-12,4213.9501953125,4259.1431358866475,Actual,Predicted
2022-12-13,4225.60009765625,4250.748445191237,Actual,Predicted
2022-12-14,4220.0,4246.431616358465,Actual,Predicted
2022-12-15,4239.60009765625,4264.882947189464,Actual,Predicted
2022-12-16,4196.4501953125,4284.697930754701,Actual,Predicted
2022-12-19,4115.0,4164.503190352091,Actual,Predicted
2022-12-20,4154.60009765625,4119.085168921894,Actual,Predicted
2022-12-21,4195.0,4212.352675439108,Actual,Predicted
2022-12-22,4239.9501953125,4205.74784565673,Actual,Predicted
2022-12-23,4120.0,4177.096852790112,Actual,Predicted
2022-12-26,4159.9501953125,4127.361369766917,Actual,Predicted
2022-12-27,4131.5498046875,4163.396465570738,Actual,Predicted
2022-12-28,4174.60009765625,4187.740267775244,Actual,Predicted
2022-12-29,4162.89990234375,4170.338308414929,Actual,Predicted
2022-12-30,4233.9501953125,4218.237633262485,Actual,Predicted
2023-01-02,4040.0,4112.678233319111,Actual,Predicted
2023-01-03,4084.8500976562495,4072.8242043346618,Actual,Predicted
2023-01-04,4078.39990234375,4145.2903326523,Actual,Predicted
2023-01-05,4057.4499511718745,4109.908048905894,Actual,Predicted
2023-01-06,4039.9999999999995,4093.8069996462177,Actual,Predicted
2023-01-09,4026.0,4097.268634986052,Actual,Predicted
2023-01-10,4050.6000976562505,4072.8925497027,Actual,Predicted
2023-01-11,4037.699951171875,4097.489965386685,Actual,Predicted
2023-01-12,4099.0,4094.304342946356,Actual,Predicted
2023-01-13,4098.5498046875,4146.694065222206,Actual,Predicted
2023-01-16,4121.0,4136.2900488409505,Actual,Predicted
2023-01-17,4100.2001953125,4183.579570398096,Actual,Predicted
2023-01-18,4096.89990234375,4125.407841843191,Actual,Predicted
2023-01-19,4121.64990234375,4133.881819101887,Actual,Predicted
2023-01-20,4100.0,4152.724877149188,Actual,Predicted
2023-01-23,4106.7998046875,4122.880258620057,Actual,Predicted
2023-01-24,4082.050048828125,4139.75641509522,Actual,Predicted
2023-01-25,4063.8999023437505,4109.348027225622,Actual,Predicted
2023-01-27,4178.9501953125,4096.9319040429,Actual,Predicted
2023-01-30,4070.5,4092.647636372079,Actual,Predicted
2023-01-31,4131.0,4046.997219587054,Actual,Predicted
2023-02-01,4113.9501953125,4149.344053060723,Actual,Predicted
2023-02-02,4111.75,4159.704793026842,Actual,Predicted
2023-02-03,4121.60009765625,4139.608626867163,Actual,Predicted
2023-02-06,4791.2998046875,4161.599929538594,Actual,Predicted
2023-02-07,4826.200195312501,4960.8113935572865,Actual,Predicted
2023-02-08,4750.0,4774.961628685737,Actual,Predicted
2023-02-09,4690.0,4714.706461198144,Actual,Predicted
2023-02-10,4720.0,4768.554809711421,Actual,Predicted
2023-02-13,4733.89990234375,4814.947495157906,Actual,Predicted
2023-02-14,4764.64990234375,4750.826440542732,Actual,Predicted
2023-02-15,4689.399902343751,4731.503416628547,Actual,Predicted
2023-02-16,4692.0,4671.085575570087,Actual,Predicted
2023-02-17,4660.64990234375,4725.895565927223,Actual,Predicted
2023-02-20,4612.899902343751,4655.365253008965,Actual,Predicted
2023-02-21,4621.25,4621.680759723499,Actual,Predicted
2023-02-22,4599.0498046875,4654.681292984609,Actual,Predicted
2023-02-23,4596.2001953125,4625.16653848855,Actual,Predicted
2023-02-24,4698.0,4602.945096491774,Actual,Predicted
2023-02-27,4747.0,4749.605683312082,Actual,Predicted
2023-02-28,4792.75,4692.99956331967,Actual,Predicted
2023-03-01,4910.9501953125,4753.092783311852,Actual,Predicted
2023-03-02,5098.0,5011.324580199029,Actual,Predicted
2023-03-03,5115.999999999999,5175.426112837808,Actual,Predicted
2023-03-06,5134.9501953125,5063.166614571154,Actual,Predicted
2023-03-08,5153.7998046875,5209.66269403124,Actual,Predicted
2023-03-09,5240.0,5200.563760122052,Actual,Predicted
2023-03-10,5199.0,5192.063375203922,Actual,Predicted
2023-03-13,5152.5498046875,5166.051754420569,Actual,Predicted
2023-03-14,5102.4501953125,5159.5787110667225,Actual,Predicted
2023-03-15,4999.9501953125,4953.735730885573,Actual,Predicted
2023-03-16,4923.0498046875,4893.324340224109,Actual,Predicted
2023-03-17,4910.85009765625,4889.962992973612,Actual,Predicted
2023-03-20,4945.0498046875,4947.02583785479,Actual,Predicted
2023-03-21,4935.350097656249,4971.90257983643,Actual,Predicted
2023-03-22,4945.0,4933.720712196397,Actual,Predicted
2023-03-23,4979.850097656251,5040.262923125865,Actual,Predicted
2023-03-24,5114.5,4978.870797368692,Actual,Predicted
2023-03-27,4949.0,5028.852277991432,Actual,Predicted
2023-03-28,4924.75,4949.735786707023,Actual,Predicted
2023-03-29,4881.7998046875,4955.756481995105,Actual,Predicted
2023-03-31,4782.9501953125,4701.915226922318,Actual,Predicted
2023-04-03,4750.0,4754.232204877938,Actual,Predicted
2023-04-05,4843.85009765625,4810.889313607206,Actual,Predicted
2023-04-06,4819.75,4881.545708967503,Actual,Predicted
2023-04-10,4946.75,4822.421274390012,Actual,Predicted
2023-04-11,4955.0,5048.603277094256,Actual,Predicted
2023-04-12,4890.0,4960.652441499527,Actual,Predicted
2023-04-13,4883.5,4905.319518001485,Actual,Predicted
2023-04-17,4875.0,4953.504696994225,Actual,Predicted
2023-04-18,4830.85009765625,4833.132478192747,Actual,Predicted
2023-04-19,4814.649902343751,4840.459935030145,Actual,Predicted
2023-04-20,4722.60009765625,4780.081751963324,Actual,Predicted
2023-04-21,4746.14990234375,4710.532819440756,Actual,Predicted
2023-04-24,4769.89990234375,4756.832218641701,Actual,Predicted
2023-04-25,4791.4501953125,4781.931445180396,Actual,Predicted
2023-04-26,4794.75,4857.783325858261,Actual,Predicted
2023-04-27,4711.2001953125,4765.962647032673,Actual,Predicted
2023-04-28,4710.049804687501,4718.622072282982,Actual,Predicted
2023-05-02,4712.35009765625,4738.911421237779,Actual,Predicted
2023-05-03,4746.5498046875,4738.002861308725,Actual,Predicted
2023-05-04,4736.60009765625,4772.377887670389,Actual,Predicted
2023-05-05,4763.14990234375,4754.38625417655,Actual,Predicted
2023-05-08,4750.2001953125,4842.431919311563,Actual,Predicted
2023-05-09,4729.5,4786.568798086833,Actual,Predicted
2023-05-10,4725.0,4728.976601083692,Actual,Predicted
2023-05-11,4741.5,4781.773240448188,Actual,Predicted
2023-05-12,4762.64990234375,4779.23165649959,Actual,Predicted
2023-05-15,4771.2001953125,4799.39910148167,Actual,Predicted
2023-05-16,4850.0,4754.5681030269125,Actual,Predicted
2023-05-17,4990.0,4922.834718641352,Actual,Predicted
2023-05-19,5054.0,5092.856060622938,Actual,Predicted
2023-05-22,5028.5,5116.875399470526,Actual,Predicted
2023-05-23,5099.7998046875,5108.369265642907,Actual,Predicted
2023-05-24,5111.0,5125.430576856638,Actual,Predicted
2023-05-25,5140.14990234375,5190.875817951923,Actual,Predicted
2023-05-26,5193.9501953125,5221.661054560158,Actual,Predicted
2023-05-30,5235.000000000001,5260.499744540295,Actual,Predicted
2023-05-31,5280.2001953125,5307.490848145042,Actual,Predicted
